Order_ID,Order_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Customer_ID,Customer_City,Customer_State,Payment_Method,Order_Status,Quantity,Unit_Price,Discount_Percentage,Final_Price,Revenue,Profit,Shipping_Cost,Delivery_Time_Days,Return_Status,Customer_Rating,Seller_Name,Festival_Season,Platform_Device
OD0021303942,25-02-2023,P296651,Lakme Nail PC46,Beauty,Nail Care,Lakme,C5950738,Hubballi,Karnataka,Cash on Delivery,Delivered,1,2877.87,23.7,2195.81,2195.81,703.47,16.18,7,No,4,FashionHub Pro,Weekend Sale,Mobile Web
OD4297626975,02-12-2023,P433503,Biba Men's QZ66,Fashion,Men's Clothing,Biba,C9539369,Nashik,Maharashtra,Cash on Delivery,Delivered,1,7131.96,11.5,6311.78,6311.78,2867.9,30.82,4,No,2,Shopify Traders,Weekend Sale,App
OD5029932843,03-05-2024,P429951,Decathlon Swimming XL98,Sports,Swimming,Decathlon,C9995823,Surat,Gujarat,EMI,Delivered,1,17090,0.2,17055.82,17055.82,6916.85,50.02,4,No,4,PrimeDeals India,Regular,Desktop
OD8720302638,14-08-2024,P554076,Tata Baby AR97,Grocery,Baby Care,Tata,C5743354,Ahmedabad,Gujarat,Debit Card,Delivered,1,1208.8,41.8,703.52,703.52,118.7,23.88,4,No,2,HomeEssentials India,Independence Day Sale,App
OD6284990837,20-10-2024,P083963,VLCC Fragrances LO80,Beauty,Fragrances,VLCC,C3382815,Nagpur,Maharashtra,EMI,Delivered,2,1570,30.4,1092.72,2185.44,966.92,33.04,6,No,4,QuickMart Pvt Ltd,Diwali Sale,App
OD3484842810,05-12-2023,P756225,Spalding Badminton CQ87,Sports,Badminton,Spalding,C9504975,Gwalior,Madhya Pradesh,UPI,Processing,1,3209.6,12.3,2814.82,2814.82,623.83,18.61,7,No,,Shopify Traders,Regular,App
OD2703217670,03-10-2024,P937496,Peter England Women's KY38,Fashion,Women's Clothing,Peter England,C3544280,Surat,Gujarat,UPI,Delivered,2,5097.56,55.8,2253.12,4506.24,1525.12,31.28,5,No,5,QuickMart Pvt Ltd,Big Billion Days,App
OD7613074779,21-09-2024,P463247,Prestige Bedding RH85,Home & Kitchen,Bedding,Prestige,C0975137,Kolkata,West Bengal,Debit Card,Delivered,1,19120,24.7,14397.36,14397.36,5039.28,46.5,6,No,2,BestBuy India,Weekend Sale,App
OD5758165357,19-01-2024,P927808,Boat Smart RD48,Electronics,Smart Watches,Boat,C1051455,Dhanbad,Jharkhand,UPI,Delivered,2,95820,9.5,86717.1,173434.2,12501.6,85.68,7,No,3,DigitalBazaar,Regular,App
OD4534997027,17-08-2025,P660283,OnePlus Cameras QL58,Electronics,Cameras,OnePlus,C6994985,Visakhapatnam,Andhra Pradesh,Flipkart Pay Later,Delivered,3,116110,24,88243.6,264730.8,28767.83,63.11,6,No,2,QuickMart Pvt Ltd,Weekend Sale,App
OD8162799879,20-10-2024,P393719,Spalding Fitness HU74,Sports,Fitness Equipment,Spalding,C3404935,Lucknow,Uttar Pradesh,Credit Card,Returned,3,3793.72,42.8,2170.01,6510.03,1403.39,106.84,5,Yes,3,HomeEssentials India,Diwali Sale,App
OD8711752957,08-02-2024,P706998,Rupa Children's SF39,Books,Children's,Rupa,C4018020,Madurai,Tamil Nadu,Flipkart Pay Later,Delivered,2,381.85,16.9,317.32,634.64,195,14.41,4,No,4,BharatSellers,Regular,App
OD0079791710,09-11-2025,P401482,Li-Ning Badminton ON61,Sports,Badminton,Li-Ning,C0430572,Raipur,Chhattisgarh,Cash on Delivery,Delivered,3,10650,17.5,8786.25,26358.75,7720.26,105.9,6,No,1,BestBuy India,Weekend Sale,Mobile Web
OD1490698669,03-09-2025,P128454,Nestle Staples AE27,Grocery,Staples,Nestle,C7730931,Ludhiana,Punjab,UPI,Delivered,1,1430.83,7.3,1326.38,1326.38,157.18,20.2,3,No,4,PrimeDeals India,Regular,App
OD1093040245,20-12-2025,P459125,Hometown Sofas UB56,Furniture,Sofas,Hometown,C7264250,Vijayawada,Andhra Pradesh,UPI,Delivered,1,111930.79,24.1,84955.47,84955.47,25849.9,100.77,9,No,5,ValueMart Sellers,Weekend Sale,App
OD9835498585,09-03-2025,P055780,Penguin Fiction US81,Books,Fiction,Penguin,C1912569,Guwahati,Assam,Flipkart Pay Later,Delivered,1,680,13.5,588.2,588.2,184.38,12.48,7,No,3,IndiaShop Direct,Weekend Sale,App
OD7577633139,05-04-2024,P896064,Nestle Personal KJ16,Grocery,Personal Care,Nestle,C3450938,Jodhpur,Rajasthan,Debit Card,Cancelled,2,1000,11.1,889,1778,148.86,22.87,8,No,,BestBuy India,Regular,App
OD3630475340,14-12-2023,P304888,Solimo Furniture IQ30,Home & Kitchen,Furniture Accessories,Solimo,C8095952,Kota,Rajasthan,Net Banking,Returned,1,2597.6,4.5,2480.71,2480.71,601.35,39.14,6,Yes,3,BharatSellers,Regular,App
OD2277093182,30-01-2025,P357998,Mamaearth Skincare BA83,Beauty,Skincare,Mamaearth,C0748372,Aligarh,Uttar Pradesh,Cash on Delivery,Delivered,3,1948.1,6.5,1821.47,5464.41,2415.14,45.32,8,No,5,HomeEssentials India,Regular,App
OD3412741295,18-12-2025,P498186,Nykaa Skincare VE94,Beauty,Skincare,Nykaa,C4287062,Visakhapatnam,Andhra Pradesh,UPI,Delivered,1,4279.08,12,3765.59,3765.59,2106.36,12.45,4,No,2,EcomGuru Sellers,Regular,App
OD3387579828,28-12-2024,P469514,ITC Staples CA68,Grocery,Staples,ITC,C6298426,Nagpur,Maharashtra,Credit Card,Processing,1,162.23,29.9,113.72,113.72,12.1,68.24,3,No,,DigitalBazaar,Christmas & New Year,App
OD4970429369,05-10-2025,P171322,Sleepwell Study TV82,Furniture,Study Tables,Sleepwell,C5991166,Mumbai,Maharashtra,UPI,Processing,2,95327.32,44.6,52811.34,105622.68,24228.71,208.2,2,No,,MegaStore Online,Big Billion Days,App
OD8704720442,03-02-2024,P089626,Oxford Children's BK48,Books,Children's,Oxford,C3172608,Kota,Rajasthan,Cash on Delivery,Delivered,4,266.59,22.9,205.54,822.16,208.45,22.09,7,No,3,FashionHub Pro,Weekend Sale,App
OD5040616106,11-05-2024,P983702,Mamaearth Nail DL98,Beauty,Nail Care,Mamaearth,C2495243,Rajkot,Gujarat,Cash on Delivery,Delivered,1,3530,15.7,2975.79,2975.79,1602.8,13.82,8,No,2,ValueMart Sellers,Weekend Sale,App
OD8180612828,22-10-2025,P368539,Solimo Furniture JW72,Home & Kitchen,Furniture Accessories,Solimo,C7081691,Chandigarh,Punjab,Flipkart Pay Later,Delivered,4,20167.11,59.3,8208.01,32832.04,8476.47,120.77,5,No,4,EcomGuru Sellers,Diwali Sale,App
OD4615549464,19-05-2025,P083822,Dabur Staples DH95,Grocery,Staples,Dabur,C1759563,Patna,Bihar,Flipkart Pay Later,Cancelled,2,867.67,19.7,696.74,1393.48,197.09,30.78,4,No,,QuickMart Pvt Ltd,Regular,App
OD1407254856,19-12-2025,P623913,Philips Bedding SG93,Home & Kitchen,Bedding,Philips,C8068589,Surat,Gujarat,Credit Card,Delivered,1,4818.14,1.9,4726.6,4726.6,983.31,72.91,3,No,2,FashionHub Pro,Regular,App
OD9790799881,13-06-2025,P303911,Realme Cameras HP76,Electronics,Cameras,Realme,C7319974,Coimbatore,Tamil Nadu,Debit Card,Delivered,1,27954.93,17.8,22978.95,22978.95,3043.26,38.97,6,No,3,QuickMart Pvt Ltd,Regular,App
OD5573108143,08-07-2024,P857512,Xiaomi Tablets BK89,Electronics,Tablets,Xiaomi,C6885441,Vadodara,Gujarat,UPI,Delivered,2,47210.79,2.4,46077.73,92155.46,4931.98,86.02,5,No,4,FashionHub Pro,Regular,App
OD2481800242,06-10-2024,P094575,Stanley Sofas AA25,Furniture,Sofas,Stanley,C4737057,Gwalior,Madhya Pradesh,Cash on Delivery,Delivered,1,45546.77,37.4,28512.28,28512.28,7897.87,253.02,6,No,3,BharatSellers,Big Billion Days,App
OD0535086361,20-10-2025,P186706,Wakefit Beds RN47,Furniture,Beds,Wakefit,C7130433,Patna,Bihar,Cash on Delivery,Delivered,1,42978.28,53.9,19812.99,19812.99,4127.67,209.11,7,No,3,ValueMart Sellers,Diwali Sale,App
OD7495322819,23-10-2024,P209263,HarperCollins Comics XX48,Books,Comics,HarperCollins,C4797003,Jaipur,Rajasthan,Cash on Delivery,Cancelled,1,538.72,20.8,426.67,426.67,119.7,37.4,5,No,,BharatSellers,Diwali Sale,App
OD7568139776,07-11-2023,P026219,Sony TV MU62,Electronics,TV & Monitors,Sony,C2261339,Ludhiana,Punjab,Flipkart Pay Later,Delivered,2,73657.24,3.8,70858.26,141716.52,11442.68,63.83,2,No,4,PrimeDeals India,Regular,App
OD8587386938,19-06-2024,P360984,Noise Smart SL20,Electronics,Smart Watches,Noise,C3310631,Guwahati,Assam,Credit Card,Delivered,2,14740,15.9,12396.34,24792.68,1411.19,114.56,4,No,4,QuickMart Pvt Ltd,Regular,Desktop
OD1657461791,30-09-2024,P405588,Scholastic Self-Help NL28,Books,Self-Help,Scholastic,C3355843,Meerut,Uttar Pradesh,Net Banking,Processing,1,818.38,18.4,667.8,667.8,121.57,9.57,4,No,,HomeEssentials India,Regular,App
OD3198915954,15-05-2023,P863557,Lakme Nail BX40,Beauty,Nail Care,Lakme,C6827046,Pune,Maharashtra,EMI,Delivered,1,1840,3,1784.8,1784.8,787.99,17.31,5,No,4,TrendSetters Online,Regular,App
OD8013540538,04-05-2025,P146468,HUL Staples IH52,Grocery,Staples,HUL,C4851295,Ludhiana,Punjab,EMI,Delivered,2,776.19,19.6,624.06,1248.12,113.46,30.24,5,No,2,FashionHub Pro,Weekend Sale,App
OD1332965169,03-06-2023,P707475,DSC Fitness EW35,Sports,Fitness Equipment,DSC,C3770416,Thane,Maharashtra,Flipkart Pay Later,Delivered,1,17190,17.3,14216.13,14216.13,4573.03,60.77,5,No,5,Shopify Traders,Weekend Sale,App
OD1145999109,09-05-2024,P520075,Cello Storage MD61,Home & Kitchen,Storage,Cello,C7444864,Jalandhar,Punjab,Cash on Delivery,Delivered,1,310,5.9,291.71,291.71,91.01,63.62,4,No,2,EcomGuru Sellers,Regular,Mobile Web
OD7292779910,21-07-2025,P756225,Spalding Badminton CQ87,Sports,Badminton,Spalding,C1897979,Aurangabad,Maharashtra,Cash on Delivery,Processing,2,3771.26,15.9,3171.63,6343.26,1233.97,65.24,6,No,,BestBuy India,Regular,App
OD7751660458,02-08-2024,P141043,Prestige Bedding LF88,Home & Kitchen,Bedding,Prestige,C4206711,Hyderabad,Telangana,Cash on Delivery,Cancelled,2,16883.8,13.3,14638.25,29276.5,10836.51,74.11,4,No,,BestBuy India,Regular,Mobile Web
OD3073558351,30-08-2025,P681193,Li-Ning Badminton QF61,Sports,Badminton,Li-Ning,C0023395,Ludhiana,Punjab,Cash on Delivery,Delivered,3,13740,14.5,11747.7,35243.1,11533.51,120.31,6,No,4,DigitalBazaar,Weekend Sale,App
OD5376900103,21-02-2024,P778777,Peter England Innerwear XN64,Fashion,Innerwear,Peter England,C6155807,Madurai,Tamil Nadu,UPI,Returned,2,2557.88,1.8,2511.84,5023.68,1876.49,45.8,8,Yes,1,HomeEssentials India,Regular,Mobile Web
OD9503092576,21-11-2025,P032137,Disha Comics JQ57,Books,Comics,Disha,C9992885,Lucknow,Uttar Pradesh,Cash on Delivery,Processing,4,583.58,17.8,479.7,1918.8,638.84,28.01,6,No,,EcomGuru Sellers,Regular,App
OD2911379000,07-10-2023,P967861,Van Heusen Women's EI68,Fashion,Women's Clothing,Van Heusen,C4898504,Ahmedabad,Gujarat,UPI,Delivered,3,5092.13,13.6,4399.6,13198.8,5936.83,33.22,4,No,5,BestBuy India,Weekend Sale,App
OD4575257337,22-02-2023,P398061,HUL Baby QH43,Grocery,Baby Care,HUL,C1886447,Kota,Rajasthan,Credit Card,Delivered,5,1450,19.5,1167.25,5836.25,665.17,25.67,2,No,5,MegaStore Online,Regular,App
OD3923630354,02-10-2025,P937222,Sleepwell Shelves OW94,Furniture,Shelves,Sleepwell,C0325027,Varanasi,Uttar Pradesh,Credit Card,Delivered,1,9380,34.4,6153.28,6153.28,1731.65,126.18,3,No,2,MegaStore Online,Big Billion Days,App
OD5984505358,14-05-2025,P163715,Maybelline Men's VH36,Beauty,Men's Grooming,Maybelline,C6415097,Nagpur,Maharashtra,UPI,Delivered,1,2500,13.3,2167.5,2167.5,871.73,16,4,No,3,TechZone Sellers,Regular,App
OD0545101565,26-10-2023,P953697,Maybelline Nail NH99,Beauty,Nail Care,Maybelline,C9482193,Coimbatore,Tamil Nadu,Net Banking,Delivered,1,2283.47,53,1073.23,1073.23,344.57,23.69,5,No,3,QuickMart Pvt Ltd,Diwali Sale,App
OD9265454555,23-12-2025,P128454,Nestle Staples AE27,Grocery,Staples,Nestle,C3226043,Chennai,Tamil Nadu,UPI,Returned,1,1480.97,2.3,1446.91,1446.91,224.95,22.45,4,Yes,1,BestBuy India,Regular,App
OD9855350380,12-09-2024,P911036,Peter England Accessories LZ76,Fashion,Accessories,Peter England,C8810674,Thane,Maharashtra,Cash on Delivery,Delivered,5,1774.22,14.5,1516.96,7584.8,2627.49,39.62,5,No,4,BharatSellers,Regular,App
OD1595912817,14-11-2025,P958570,Peter England Women's XO10,Fashion,Women's Clothing,Peter England,C5122708,Vijayawada,Andhra Pradesh,EMI,Delivered,1,5380,2,5272.4,5272.4,1982.79,16.08,4,No,4,IndiaShop Direct,Regular,Desktop
OD9920954959,15-09-2024,P718659,W Innerwear HT83,Fashion,Innerwear,W,C8581855,Dhanbad,Jharkhand,Credit Card,Cancelled,1,4880,23.4,3738.08,3738.08,973.95,35.81,3,No,,HomeEssentials India,Weekend Sale,App
OD2061211625,07-08-2024,P937606,Cello Bedding IO59,Home & Kitchen,Bedding,Cello,C3445910,Bareilly,Uttar Pradesh,Cash on Delivery,Delivered,2,8500,11.9,7488.5,14977,4526.56,27.45,3,No,5,QuickMart Pvt Ltd,Regular,Desktop
OD5752622608,09-07-2024,P623696,Britannia Snacks NS51,Grocery,Snacks,Britannia,C4929060,Amritsar,Punjab,Cash on Delivery,Delivered,1,1807.88,3.4,1746.41,1746.41,366.41,10.96,2,No,3,QuickMart Pvt Ltd,Regular,App
OD9230432811,12-02-2024,P158490,Peter England Accessories GM57,Fashion,Accessories,Peter England,C2283488,Allahabad,Uttar Pradesh,Flipkart Pay Later,Delivered,3,5499.45,27.6,3981.6,11944.8,4553.35,33.57,4,No,4,TechZone Sellers,Valentine's Week,App
OD4937467090,07-10-2024,P720026,Scholastic Comics NV41,Books,Comics,Scholastic,C4371441,Patna,Bihar,Credit Card,Delivered,2,860,5.2,815.28,1630.56,594.56,16.67,6,No,3,BestBuy India,Regular,App
OD4553085588,13-07-2024,P814728,Philips Storage VZ96,Home & Kitchen,Storage,Philips,C0075796,Nashik,Maharashtra,Net Banking,Delivered,1,13175.11,18.6,10724.54,10724.54,3551.69,71.01,5,No,2,DigitalBazaar,Weekend Sale,App
OD5869174795,20-02-2023,P780084,Godrej Interio Sofas JN85,Furniture,Sofas,Godrej Interio,C1504872,Allahabad,Uttar Pradesh,Cash on Delivery,Delivered,3,37919.2,8.5,34696.07,104088.21,29643.52,219.87,3,No,3,QuickMart Pvt Ltd,Regular,App
OD9791441670,14-11-2023,P405588,Scholastic Self-Help NL28,Books,Self-Help,Scholastic,C8223709,Nashik,Maharashtra,Cash on Delivery,Cancelled,3,768.88,16.8,639.71,1919.13,437.91,15.45,3,No,,Shopify Traders,Regular,App
OD5565041703,12-10-2023,P411070,Reebok Cricket KT35,Sports,Cricket,Reebok,C2656799,Meerut,Uttar Pradesh,Flipkart Pay Later,Delivered,4,9286.31,10,8357.68,33430.72,12704.11,169.44,6,No,4,TrendSetters Online,Regular,Mobile Web
OD1775947467,30-09-2025,P655995,Disha Comics VK91,Books,Comics,Disha,C9396432,Meerut,Uttar Pradesh,UPI,Delivered,2,1500,6.8,1398,2796,553.14,18.01,2,No,5,Shopify Traders,Regular,App
OD0909227646,26-11-2024,P432466,Nirlep Kitchen NQ50,Home & Kitchen,Kitchen Appliances,Nirlep,C2034719,Ludhiana,Punjab,Credit Card,Delivered,2,8486.35,5,8062.03,16124.06,4976.57,82.44,4,No,3,FashionHub Pro,Regular,App
OD9519405452,28-05-2025,P515490,Vector X Cycling NI60,Sports,Cycling,Vector X,C2874212,Jodhpur,Rajasthan,UPI,Delivered,1,7650,16.4,6395.4,6395.4,1227.55,20.19,4,No,5,MegaStore Online,Regular,Mobile Web
OD7214871677,20-11-2025,P394225,Li-Ning Cricket PX61,Sports,Cricket,Li-Ning,C7800923,Kolkata,West Bengal,EMI,Delivered,1,8100,7.7,7476.3,7476.3,2552.91,57.91,2,No,4,MegaStore Online,Regular,App
OD4178974367,09-01-2025,P008370,Lakme Makeup IC54,Beauty,Makeup,Lakme,C3431651,Nashik,Maharashtra,UPI,Delivered,2,4850.73,9.1,4409.31,8818.62,4572.71,34.21,5,No,4,BharatSellers,Regular,App
OD6467924906,20-12-2025,P060087,Noise Headphones TK81,Electronics,Headphones,Noise,C3527632,Chennai,Tamil Nadu,Flipkart Pay Later,Delivered,1,42159.62,6,39630.04,39630.04,6647.47,34.2,2,No,5,DigitalBazaar,Weekend Sale,App
OD7923880073,13-01-2024,P967162,Scholastic Fiction VS58,Books,Fiction,Scholastic,C3490655,Vijayawada,Andhra Pradesh,UPI,Delivered,1,420.72,9.9,379.07,379.07,138.27,36.77,2,No,4,TrendSetters Online,Weekend Sale,App
OD7878327290,22-09-2023,P951877,HarperCollins Academic ID28,Books,Academic,HarperCollins,C4468403,Hubballi,Karnataka,UPI,Delivered,2,984.09,15.4,832.54,1665.08,329.02,20.01,3,No,5,DigitalBazaar,Regular,App
OD1440134200,06-05-2024,P229368,Sleepwell Wardrobes DH59,Furniture,Wardrobes,Sleepwell,C1163018,Mysuru,Karnataka,Debit Card,Delivered,1,53590,8.8,48874.08,48874.08,11375.1,192.03,4,No,5,TechZone Sellers,Regular,App
OD4675368336,05-08-2024,P496014,Mamaearth Men's QU54,Beauty,Men's Grooming,Mamaearth,C9046948,Kanpur,Uttar Pradesh,Debit Card,Delivered,1,5710,18,4682.2,4682.2,1851.71,22.97,5,No,4,BharatSellers,Regular,App
OD8063528072,14-10-2025,P131588,HomeBox Storage RN40,Home & Kitchen,Storage,HomeBox,C9986608,Kota,Rajasthan,Credit Card,Delivered,3,12919.83,6.8,12041.28,36123.84,9530.39,97.27,7,No,3,IndiaShop Direct,Regular,App
OD9692287425,26-10-2024,P984637,Boat Laptops VU17,Electronics,Laptops,Boat,C3064607,Nashik,Maharashtra,Flipkart Pay Later,Returned,1,136617.95,23.2,104922.59,104922.59,9704.63,69.38,4,Yes,2,IndiaShop Direct,Diwali Sale,App
OD2247720010,28-12-2023,P550955,Bajaj Kitchen GW47,Home & Kitchen,Kitchen Appliances,Bajaj,C2862739,Raipur,Chhattisgarh,Cash on Delivery,Returned,1,18070,17.5,14907.75,14907.75,2707.34,30.05,4,Yes,1,BestBuy India,Christmas & New Year,Mobile Web
OD9167781497,02-05-2025,P086588,Nilkamal Study DZ58,Furniture,Study Tables,Nilkamal,C5684521,Allahabad,Uttar Pradesh,Debit Card,Delivered,2,37280,1.9,36571.68,73143.36,26483.29,308.08,5,No,4,PrimeDeals India,Regular,Desktop
OD6339980755,17-09-2024,P238590,Nilkamal Study XJ50,Furniture,Study Tables,Nilkamal,C6588197,Visakhapatnam,Andhra Pradesh,UPI,Delivered,2,36140,11.6,31947.76,63895.52,16765.87,422.75,3,No,4,Shopify Traders,Regular,Mobile Web
OD5578745305,18-08-2023,P711948,Nirlep Bedding CK68,Home & Kitchen,Bedding,Nirlep,C9175487,Lucknow,Uttar Pradesh,EMI,Delivered,1,12216.83,1.3,12058.01,12058.01,3368.42,28.57,6,No,4,BharatSellers,Regular,Mobile Web
OD2911438089,03-11-2024,P311446,Spalding Cycling TA21,Sports,Cycling,Spalding,C9673465,Lucknow,Uttar Pradesh,EMI,Delivered,1,15570.4,41.7,9077.54,9077.54,1859.13,86.36,6,No,4,DigitalBazaar,Diwali Sale,App
OD5628876454,23-10-2025,P544173,OnePlus Smartphones HN80,Electronics,Smartphones,OnePlus,C5707249,Allahabad,Uttar Pradesh,UPI,Delivered,1,41050,23.7,31321.15,31321.15,3355.88,47.36,5,No,4,EcomGuru Sellers,Diwali Sale,App
OD6797904191,31-08-2025,P738669,Rupa Self-Help UC27,Books,Self-Help,Rupa,C6573465,Solapur,Maharashtra,Debit Card,Delivered,2,1040,18.9,843.44,1686.88,423.43,17.82,3,No,3,ValueMart Sellers,Weekend Sale,App
OD2869416154,10-11-2024,P127491,Yonex Cricket NV81,Sports,Cricket,Yonex,C7998056,Raipur,Chhattisgarh,Cash on Delivery,Delivered,1,6770,12,5957.6,5957.6,1578.9,42.92,6,No,2,QuickMart Pvt Ltd,Weekend Sale,App
OD8946099384,03-04-2024,P557756,Nestle Baby LC33,Grocery,Baby Care,Nestle,C4752646,Jaipur,Rajasthan,Cash on Delivery,Delivered,5,1070,9.2,971.56,4857.8,450.22,32.09,6,No,4,TrendSetters Online,Regular,App
OD1529866902,01-05-2023,P900618,ITC Health ZK52,Grocery,Health Foods,ITC,C8926865,Varanasi,Uttar Pradesh,Credit Card,Cancelled,1,1210,0.1,1208.79,1208.79,112.32,17.73,5,No,,TechZone Sellers,Regular,App
OD1789509025,04-08-2024,P241869,ITC Snacks RK62,Grocery,Snacks,ITC,C1452405,Kota,Rajasthan,Debit Card,Delivered,1,578.49,17.8,475.52,475.52,66.56,58.65,4,No,4,BestBuy India,Weekend Sale,App
OD8727814507,14-05-2025,P198720,Samsung TV VV78,Electronics,TV & Monitors,Samsung,C4821363,Ludhiana,Punjab,EMI,Delivered,1,87440,16.9,72662.64,72662.64,3383.83,57,2,No,5,FashionHub Pro,Regular,App
OD9387540715,18-03-2024,P580067,ITC Snacks WT86,Grocery,Snacks,ITC,C2951277,Ahmedabad,Gujarat,Debit Card,Processing,1,1470,11.8,1296.54,1296.54,195.26,16.17,6,No,,HomeEssentials India,Regular,App
OD9780489192,28-10-2023,P641296,Disha Children's WD53,Books,Children's,Disha,C3451970,Tiruchirappalli,Tamil Nadu,Net Banking,Delivered,1,881.75,55.5,392.38,392.38,77.23,53.56,4,No,2,ValueMart Sellers,Diwali Sale,App
OD3778696234,31-10-2025,P209059,Amul Health BJ27,Grocery,Health Foods,Amul,C2436977,Chennai,Tamil Nadu,Cash on Delivery,Cancelled,1,1390,57.1,596.31,596.31,75.49,21.01,2,No,,BestBuy India,Diwali Sale,App
OD8488619170,11-08-2025,P130205,ITC Baby XE53,Grocery,Baby Care,ITC,C3832851,Nagpur,Maharashtra,Credit Card,Delivered,3,1210,9.7,1092.63,3277.89,561.97,36.43,3,No,4,Shopify Traders,Regular,App
OD6942449530,03-01-2025,P032317,Decathlon Fitness ZS22,Sports,Fitness Equipment,Decathlon,C2254135,Patna,Bihar,Cash on Delivery,Delivered,1,21850,29.2,15469.8,15469.8,4641,85.38,6,No,2,DigitalBazaar,New Year Sale,App
OD4020439501,18-07-2023,P647107,S.Chand Children's OF69,Books,Children's,S.Chand,C2532074,Bengaluru,Karnataka,UPI,Delivered,1,1249.57,17.1,1035.89,1035.89,373.4,14.07,5,No,4,BharatSellers,Regular,App
OD5036323454,30-07-2023,P722226,JBL Laptops WZ97,Electronics,Laptops,JBL,C1657215,Kolkata,West Bengal,EMI,Cancelled,1,57845.25,23.8,44078.08,44078.08,3617.53,33.61,3,No,,ValueMart Sellers,Weekend Sale,App
OD7316207777,24-05-2023,P358286,Milton Kitchen MN69,Home & Kitchen,Kitchen Appliances,Milton,C7270597,Jabalpur,Madhya Pradesh,Cash on Delivery,Returned,1,8641.82,1.3,8529.48,8529.48,2497.5,68.38,4,Yes,1,RetailNet India,Regular,Mobile Web
OD8179286218,18-12-2024,P909814,Rupa Self-Help NN58,Books,Self-Help,Rupa,C6892978,Thane,Maharashtra,Debit Card,Delivered,1,1070,5.9,1006.87,1006.87,315.78,11.13,4,No,4,Shopify Traders,Regular,App
OD9819575316,14-06-2023,P431042,Godrej Staples KT84,Grocery,Staples,Godrej,C9988022,Indore,Madhya Pradesh,Cash on Delivery,Processing,1,1340.49,6.7,1250.68,1250.68,225.58,23,5,No,,EcomGuru Sellers,Regular,Mobile Web
OD8671613386,31-08-2025,P654578,Nike Innerwear VQ51,Fashion,Innerwear,Nike,C3640908,Bareilly,Uttar Pradesh,EMI,Delivered,2,3760,19.8,3015.52,6031.04,1993.51,38.34,5,No,5,DigitalBazaar,Weekend Sale,App
OD2982425490,28-12-2025,P577087,Rupa Academic YR16,Books,Academic,Rupa,C8750233,Meerut,Uttar Pradesh,Cash on Delivery,Cancelled,2,180,41.3,105.66,211.32,33.54,71.99,8,No,,EcomGuru Sellers,Christmas & New Year,App
OD0274316981,23-03-2024,P420795,Arihant Academic OP54,Books,Academic,Arihant,C4333372,Indore,Madhya Pradesh,UPI,Delivered,2,1073,19.8,860.55,1721.1,473.19,18.29,3,No,5,BestBuy India,Holi Sale,App
OD6268944483,14-07-2024,P549223,Rupa Fiction ST50,Books,Fiction,Rupa,C5871265,Chennai,Tamil Nadu,UPI,Delivered,1,1081.79,8.2,993.08,993.08,236.05,14.96,2,No,2,BharatSellers,Weekend Sale,App
OD0152712341,26-03-2025,P281370,Dabur Staples RD67,Grocery,Staples,Dabur,C9402236,Jodhpur,Rajasthan,UPI,Returned,1,970,9.8,874.94,874.94,143.82,16.44,8,Yes,1,PrimeDeals India,Regular,Mobile Web
OD5226797574,02-11-2025,P579951,Nirlep Cookware NI62,Home & Kitchen,Cookware,Nirlep,C0177965,Hubballi,Karnataka,Credit Card,Returned,1,7290,25.3,5445.63,5445.63,1654.53,60.57,4,Yes,3,ValueMart Sellers,Diwali Sale,App
OD4443051275,12-10-2025,P055780,Penguin Fiction US81,Books,Fiction,Penguin,C8835071,Agra,Uttar Pradesh,UPI,Processing,3,680,19,550.8,1652.4,307.96,25.15,4,No,,TrendSetters Online,Weekend Sale,Mobile Web
OD4999127523,22-03-2023,P572022,Urban Ladder Beds OU73,Furniture,Beds,Urban Ladder,C5366195,Jaipur,Rajasthan,Credit Card,Delivered,1,63120,19.3,50937.84,50937.84,16216.97,151.28,3,No,1,EcomGuru Sellers,Holi Sale,Mobile Web
OD6887716199,28-08-2023,P041260,Nike Innerwear VZ64,Fashion,Innerwear,Nike,C4594350,Jodhpur,Rajasthan,Net Banking,Delivered,1,5946,8.6,5434.64,5434.64,2509.8,17.62,7,No,2,HomeEssentials India,Regular,App
OD8994333924,17-05-2025,P030299,Nilkamal Chairs TD30,Furniture,Chairs,Nilkamal,C6584305,Madurai,Tamil Nadu,UPI,Processing,2,55680,15,47328,94656,25341.46,226.92,5,No,,FashionHub Pro,Weekend Sale,App
